overall_qual,overall_cond,year_remod/add,exter_qual,exter_cond,kitchen_qual,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,wood_deck_sf,pool_area,misc_val,heating_qc,bsmt_cond,bsmtfin_sf_1,total_bsmt_sf,bsmt_full_bath,bsmt_half_bath,fireplace_qu,garage_qual,garage_cond,saleprice,house_style,heating,central_air,electrical,paved_drive,garage_finish,fence,bsmtfin_type_1
5,6,1950,3,3,3,1,0,2,1,5,0,0,0,0,3,3.0,468.0,864.0,1.0,0.0,,,,98000,story_1,GasA,N,FuseA,Y,no_garage,no_fence,Rec
6,5,1973,3,3,3,1,1,2,1,5,0,52,0,0,3,3.0,458.0,483.0,0.0,1.0,,3.0,3.0,103400,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,LwQ
5,8,1996,3,4,3,1,0,2,1,6,0,0,0,0,4,3.0,0.0,780.0,0.0,0.0,,,,94000,story_1_half_fin,GasA,N,SBrkr,N,no_garage,no_fence,Unf
8,5,2006,4,3,4,2,0,2,1,6,1,156,0,0,5,4.0,24.0,1554.0,0.0,0.0,4.0,3.0,3.0,209500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
10,5,2006,5,3,5,3,1,5,1,10,1,204,0,0,5,3.0,0.0,1528.0,0.0,0.0,5.0,3.0,3.0,545224,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
6,8,2009,4,4,4,1,1,3,1,7,0,344,0,0,5,3.0,0.0,780.0,0.0,0.0,,,,159900,story_2,GasA,Y,SBrkr,N,no_garage,no_fence,Unf
4,5,1951,3,3,3,1,0,2,1,4,0,0,0,0,5,3.0,120.0,864.0,0.0,0.0,,3.0,3.0,141000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,LwQ
6,5,2000,3,3,3,2,1,3,1,9,1,0,0,0,5,3.0,732.0,982.0,0.0,0.0,3.0,3.0,3.0,215000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
5,8,2010,3,4,3,1,1,3,1,6,0,0,0,0,5,3.0,659.0,1040.0,1.0,0.0,,3.0,3.0,127000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
5,7,1998,3,3,3,1,0,3,1,5,0,240,0,0,3,3.0,954.0,1172.0,1.0,0.0,,3.0,3.0,128000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,BLQ
8,5,2010,4,3,4,1,1,1,1,6,1,160,0,0,5,1.0,1032.0,1642.0,1.0,0.0,4.0,3.0,3.0,267916,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,6,1950,3,3,3,1,0,3,1,6,1,0,0,0,3,2.0,425.0,884.0,0.0,0.0,4.0,3.0,3.0,127500,story_1_half_fin,GasA,Y,FuseA,Y,Unf,no_fence,LwQ
7,5,2003,4,3,4,3,0,4,1,7,1,0,0,0,5,,0.0,0.0,0.0,0.0,5.0,3.0,3.0,198500,split_foyer,GasA,Y,SBrkr,Y,RFn,no_fence,no_basement
6,6,1981,3,4,4,2,0,3,1,7,1,276,0,0,3,3.0,588.0,1422.0,0.0,0.0,3.0,3.0,3.0,175500,story_1,GasA,Y,SBrkr,Y,Fin,GdPrv,GLQ
7,5,2000,4,3,4,2,1,3,1,7,1,193,0,0,5,3.0,841.0,985.0,1.0,0.0,3.0,3.0,3.0,217500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
4,5,1950,3,2,3,1,1,4,1,9,1,160,0,0,5,3.0,0.0,888.0,0.0,0.0,3.0,3.0,3.0,149500,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,GdPrv,Unf
5,7,2004,4,3,3,1,0,3,1,5,1,0,0,5000,5,3.0,644.0,864.0,0.0,1.0,3.0,3.0,3.0,148800,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,BLQ
9,5,2006,4,3,5,3,1,4,1,11,1,214,0,0,5,3.0,240.0,1992.0,0.0,0.0,4.0,3.0,3.0,556581,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,3,1957,3,3,3,1,1,3,1,6,2,114,0,0,4,3.0,189.0,1478.0,1.0,0.0,4.0,3.0,3.0,156500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
7,5,1996,4,4,4,2,1,4,1,8,1,275,0,0,5,4.0,685.0,930.0,1.0,0.0,3.0,3.0,3.0,237000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
5,7,1985,3,3,3,1,0,2,1,5,0,12,0,1000,2,3.0,111.0,912.0,0.0,1.0,,3.0,3.0,120000,story_1,GasA,Y,SBrkr,Y,Fin,MnWw,BLQ
6,5,2005,3,3,4,2,0,3,1,6,0,120,0,5000,5,3.0,918.0,1326.0,1.0,0.0,,3.0,3.0,203000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
8,5,1987,3,3,3,2,0,2,1,5,0,120,0,0,3,3.0,0.0,1191.0,0.0,0.0,,3.0,3.0,130000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
6,6,1964,3,3,3,1,1,4,1,7,0,328,0,0,3,3.0,674.0,780.0,1.0,0.0,,3.0,3.0,167900,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
4,5,1970,3,3,3,1,0,3,1,6,0,0,0,0,3,3.0,789.0,960.0,1.0,0.0,,3.0,3.0,129000,story_1,GasW,N,SBrkr,Y,Unf,no_fence,ALQ
5,6,1996,3,3,4,1,0,2,1,6,1,0,0,0,3,3.0,360.0,1070.0,0.0,1.0,2.0,3.0,3.0,134450,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,BLQ
5,7,2007,3,4,4,2,0,3,1,7,0,0,0,0,5,3.0,0.0,816.0,0.0,0.0,,3.0,3.0,112000,story_1,GasA,Y,SBrkr,N,Unf,no_fence,Unf
7,5,1988,4,3,4,2,1,3,1,7,1,108,0,0,5,3.0,608.0,929.0,1.0,0.0,3.0,3.0,3.0,207000,story_2,GasA,Y,SBrkr,Y,RFn,GdPrv,GLQ
5,1,1950,3,3,3,2,0,4,2,11,0,0,0,0,3,2.0,0.0,1040.0,0.0,0.0,,,,62500,story_2,GasA,N,SBrkr,Y,no_garage,no_fence,Unf
7,5,2004,4,3,4,2,1,2,1,6,0,0,0,0,5,3.0,573.0,764.0,1.0,0.0,,3.0,3.0,154000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
5,7,1957,3,3,3,1,0,2,1,5,0,0,0,0,3,3.0,708.0,816.0,1.0,0.0,,3.0,3.0,129900,story_1,GasA,Y,FuseA,Y,Unf,no_fence,GLQ
5,3,1976,3,3,3,1,1,3,1,4,0,182,0,0,3,3.0,129.0,536.0,0.0,0.0,,3.0,3.0,85000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
7,7,1950,3,3,3,1,0,2,1,5,1,0,0,0,3,3.0,0.0,572.0,0.0,0.0,4.0,3.0,3.0,116900,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
6,6,1978,3,3,3,2,1,3,1,7,1,28,0,0,3,3.0,311.0,855.0,0.0,0.0,3.0,3.0,3.0,148500,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
4,4,1950,3,2,2,1,0,2,1,5,0,0,0,0,2,3.0,348.0,672.0,1.0,0.0,,3.0,3.0,80000,story_1_half_fin,Grav,N,FuseA,Y,Unf,MnPrv,BLQ
5,5,1984,3,3,3,1,0,2,1,5,0,178,0,0,3,3.0,104.0,1060.0,1.0,0.0,,3.0,3.0,152000,split_foyer,GasA,Y,SBrkr,Y,Unf,no_fence,LwQ
5,6,1954,3,4,3,1,0,3,1,6,0,60,0,0,5,3.0,0.0,381.0,0.0,0.0,,3.0,3.0,155891,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,Unf
6,7,1950,3,4,4,1,0,3,1,7,0,0,0,0,5,3.0,0.0,768.0,0.0,0.0,,3.0,3.0,165000,story_1_half_fin,GasA,Y,SBrkr,P,Unf,no_fence,Unf
7,5,2010,4,3,4,2,0,2,1,4,0,0,0,0,5,3.0,0.0,1218.0,0.0,0.0,,3.0,3.0,204500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,7,1995,3,3,4,1,1,3,1,7,2,168,0,0,5,3.0,386.0,728.0,0.0,0.0,4.0,3.0,3.0,146500,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,LwQ
7,5,1978,3,3,3,2,0,3,1,7,1,0,0,0,3,3.0,704.0,1271.0,0.0,0.0,3.0,3.0,3.0,157000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
7,7,1999,3,3,3,2,0,5,1,10,1,0,0,0,4,3.0,0.0,1313.0,0.0,0.0,4.0,3.0,2.0,184000,story_2,GasW,Y,SBrkr,Y,Unf,no_fence,Unf
6,5,2003,4,3,4,2,1,3,1,7,1,100,0,0,5,3.0,457.0,783.0,1.0,0.0,4.0,3.0,3.0,183200,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,5,1962,3,3,3,1,0,3,1,6,1,0,0,0,3,3.0,170.0,1092.0,0.0,1.0,1.0,3.0,3.0,139000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,LwQ
7,5,1994,4,3,4,2,1,3,1,9,1,250,0,0,5,3.0,1173.0,1311.0,1.0,0.0,3.0,3.0,3.0,341000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,5,1971,3,3,3,1,1,2,1,5,0,275,0,0,3,3.0,156.0,483.0,0.0,0.0,,3.0,3.0,96000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
4,5,2004,3,3,3,2,0,2,1,5,0,132,0,0,5,3.0,0.0,1121.0,0.0,0.0,,3.0,3.0,140000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
6,7,1996,3,3,3,1,0,2,1,6,0,0,0,0,3,3.0,600.0,912.0,1.0,0.0,,3.0,3.0,149700,story_1,GasA,Y,FuseA,Y,Unf,MnPrv,GLQ
5,6,1975,3,3,3,1,1,3,1,6,0,0,0,0,5,3.0,788.0,1056.0,1.0,0.0,,3.0,3.0,153500,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,ALQ
1,5,1952,2,1,2,1,0,2,1,4,0,0,0,0,1,,0.0,0.0,0.0,0.0,,2.0,1.0,13100,story_1,Wall,N,FuseA,N,Unf,no_fence,no_basement
7,5,2003,4,3,4,2,1,3,1,8,0,0,0,0,5,3.0,550.0,884.0,1.0,0.0,,3.0,3.0,224900,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,2005,4,3,4,2,0,3,1,6,1,38,0,0,5,3.0,0.0,1257.0,0.0,0.0,3.0,3.0,3.0,176000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
8,5,2000,4,3,4,2,1,4,1,9,1,0,0,0,5,3.0,700.0,1683.0,0.0,0.0,3.0,3.0,3.0,285000,story_1_half_fin,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
8,5,2007,4,3,4,2,0,3,1,6,0,168,0,0,5,3.0,929.0,1485.0,1.0,0.0,,3.0,3.0,282922,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
7,6,1966,3,3,4,2,1,4,1,8,2,105,0,0,5,3.0,445.0,924.0,0.0,0.0,4.0,3.0,3.0,226000,story_2,GasA,Y,SBrkr,Y,Fin,GdPrv,Rec
8,5,2006,5,3,5,2,1,4,1,10,1,324,0,0,5,4.0,0.0,1234.0,0.0,0.0,4.0,3.0,3.0,361919,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
9,5,2006,4,5,5,3,1,3,1,11,1,182,0,0,5,3.0,1218.0,1398.0,1.0,0.0,4.0,3.0,3.0,457347,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,5,1977,3,3,4,2,0,2,1,5,2,264,0,0,3,3.0,1567.0,1567.0,1.0,0.0,3.0,3.0,3.0,196000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
7,5,1976,3,3,3,2,0,3,1,6,1,0,0,0,3,3.0,0.0,1090.0,0.0,0.0,3.0,3.0,3.0,152000,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,Unf
5,5,1969,3,3,3,2,2,6,2,12,0,0,0,0,3,3.0,500.0,1248.0,1.0,1.0,,3.0,3.0,200000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,LwQ
8,5,2006,4,3,5,2,1,2,1,6,0,176,0,0,5,3.0,1122.0,1570.0,1.0,0.0,,3.0,3.0,294900,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,5,2009,4,3,4,2,0,2,1,6,0,0,0,0,5,3.0,0.0,1450.0,0.0,0.0,,3.0,3.0,224243,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
6,3,1950,3,2,3,2,0,3,1,7,0,0,0,0,3,2.0,0.0,832.0,0.0,0.0,,3.0,3.0,92000,story_1_half_fin,GasA,Y,FuseF,N,Unf,GdPrv,Unf
7,5,2007,4,3,4,2,1,3,1,8,1,100,0,0,5,3.0,0.0,728.0,0.0,0.0,4.0,3.0,3.0,179540,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
10,5,2003,5,3,5,2,0,3,1,8,1,248,0,0,5,3.0,56.0,2392.0,0.0,0.0,5.0,3.0,3.0,386250,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
4,5,1970,3,3,3,1,0,2,1,4,0,112,0,0,3,3.0,503.0,530.0,1.0,0.0,,3.0,3.0,106500,split_level,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
10,5,2008,5,3,5,2,1,3,1,10,1,168,0,0,5,3.0,765.0,1017.0,1.0,0.0,5.0,3.0,3.0,310000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,5,1998,4,3,4,2,1,4,1,8,1,120,0,0,5,3.0,0.0,1066.0,0.0,0.0,3.0,3.0,3.0,252000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
7,5,1950,3,4,3,2,0,4,1,7,2,0,0,0,4,3.0,364.0,918.0,0.0,0.0,4.0,3.0,3.0,164000,story_2_half_unfin,GasA,Y,SBrkr,Y,Unf,MnPrv,Rec
7,5,2007,4,3,4,2,1,3,1,7,0,100,0,0,5,3.0,0.0,728.0,0.0,0.0,,3.0,3.0,177594,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,7,1980,3,3,3,1,0,2,1,5,0,306,0,0,4,2.0,276.0,528.0,0.0,0.0,,3.0,3.0,123900,story_1_half_fin,GasA,Y,SBrkr,P,Fin,no_fence,Rec
6,6,1950,3,3,3,2,1,4,1,10,1,0,0,0,3,3.0,1128.0,1370.0,1.0,0.0,4.0,3.0,3.0,239000,story_2,GasW,N,FuseA,N,Unf,no_fence,BLQ
5,5,1977,3,3,3,1,0,2,1,7,1,0,0,0,3,3.0,42.0,1068.0,1.0,0.0,3.0,3.0,3.0,169000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
7,5,2004,4,3,4,2,0,2,1,7,1,143,0,0,5,3.0,0.0,1374.0,0.0,0.0,3.0,3.0,3.0,234000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
6,7,1977,3,3,3,1,1,2,1,5,2,302,0,0,3,3.0,841.0,957.0,1.0,0.0,2.0,3.0,3.0,173000,split_foyer,GasA,Y,SBrkr,Y,RFn,GdWo,GLQ
6,7,1970,3,3,3,1,0,2,1,5,1,0,0,1000,5,3.0,578.0,1004.0,1.0,0.0,3.0,3.0,3.0,149000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
7,5,2007,4,3,4,2,0,3,1,6,0,0,0,0,5,3.0,0.0,1162.0,0.0,0.0,,3.0,3.0,170000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
7,5,2009,4,3,4,2,0,3,1,6,0,0,0,0,5,3.0,0.0,1436.0,0.0,0.0,,3.0,3.0,225000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,8,2003,3,4,4,1,0,3,1,6,0,168,0,0,5,3.0,634.0,960.0,1.0,0.0,,3.0,3.0,144900,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,6,1968,3,3,3,1,0,3,1,6,0,257,0,0,3,3.0,1070.0,1196.0,1.0,0.0,,3.0,3.0,144000,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,ALQ
8,5,2005,4,3,4,2,0,2,1,6,1,146,0,0,5,3.0,24.0,1256.0,0.0,0.0,3.0,3.0,3.0,192000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,8,2005,4,3,4,1,0,2,1,5,0,0,0,0,4,3.0,931.0,1031.0,1.0,0.0,,3.0,3.0,145500,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,GLQ
4,8,1998,3,4,2,1,0,1,1,5,0,0,0,0,5,2.0,0.0,448.0,0.0,0.0,,2.0,3.0,86900,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
6,4,1953,3,3,3,1,0,2,1,6,1,0,0,0,5,3.0,1024.0,1505.0,1.0,0.0,3.0,3.0,3.0,149500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,BLQ
5,7,1950,3,4,2,1,0,2,1,5,1,0,0,0,5,2.0,0.0,920.0,0.0,0.0,4.0,2.0,3.0,119750,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,Unf
6,5,2006,3,3,4,2,1,3,1,6,0,0,0,0,5,3.0,0.0,750.0,0.0,0.0,,3.0,3.0,173900,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,6,1961,3,3,3,1,0,3,1,6,0,0,0,0,3,3.0,915.0,1050.0,1.0,0.0,,3.0,3.0,136500,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
8,5,1994,4,3,4,2,1,4,1,9,0,168,0,0,5,3.0,0.0,2062.0,0.0,0.0,,3.0,3.0,270000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
6,7,1975,3,3,3,1,0,1,1,4,1,409,0,0,4,3.0,429.0,1602.0,1.0,0.0,4.0,3.0,3.0,235000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,BLQ
7,5,2000,3,3,3,2,1,3,1,7,1,0,0,0,5,3.0,0.0,384.0,0.0,0.0,3.0,3.0,3.0,156000,split_level,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,5,2004,3,3,4,2,0,3,1,6,0,0,0,0,5,3.0,836.0,1114.0,1.0,0.0,,3.0,3.0,153000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
6,5,1999,3,3,3,2,0,2,1,5,0,0,0,0,5,3.0,883.0,1224.0,1.0,0.0,,3.0,3.0,165000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
9,5,2007,4,3,5,2,1,4,1,11,1,144,0,0,5,4.0,0.0,1122.0,0.0,0.0,4.0,3.0,3.0,325000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,5,1950,3,3,3,2,0,3,1,5,0,0,0,0,5,2.0,533.0,728.0,0.0,0.0,,3.0,3.0,140000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,MnPrv,LwQ
6,6,1963,3,3,3,3,0,5,1,9,1,0,0,0,2,3.0,375.0,741.0,0.0,0.0,4.0,3.0,3.0,202500,split_level,GasA,Y,SBrkr,Y,Unf,no_fence,BLQ
9,5,2008,5,3,5,1,1,1,1,7,1,0,0,0,5,3.0,1540.0,1702.0,1.0,0.0,4.0,3.0,3.0,367294,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,5,1989,4,3,4,2,0,3,1,5,1,224,0,0,5,3.0,783.0,1461.0,1.0,0.0,2.0,3.0,3.0,175000,split_level,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,1970,3,3,4,1,0,3,1,7,1,0,0,0,4,4.0,216.0,756.0,1.0,0.0,4.0,3.0,3.0,140000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
7,7,1985,3,3,4,2,0,3,1,6,0,232,0,0,4,3.0,215.0,1265.0,0.0,1.0,,3.0,3.0,174000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
7,5,2005,4,3,4,2,0,2,1,5,0,212,0,0,5,3.0,655.0,856.0,1.0,0.0,,3.0,3.0,190000,split_level,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,8,2002,4,3,3,2,0,3,1,7,0,0,0,0,5,3.0,0.0,504.0,0.0,0.0,,,,129000,story_2,GasA,Y,SBrkr,N,no_garage,no_fence,Unf
6,7,1991,3,4,4,1,1,3,1,6,1,0,0,0,4,3.0,1386.0,1592.0,1.0,0.0,4.0,3.0,3.0,200000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
6,6,1968,3,4,4,2,1,4,1,8,1,0,0,0,3,3.0,448.0,896.0,0.0,0.0,4.0,3.0,3.0,193500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Rec
6,7,1964,3,3,3,1,0,3,1,6,0,0,0,0,5,3.0,787.0,1092.0,1.0,0.0,,3.0,4.0,145000,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,Rec
7,7,1950,4,4,3,2,0,4,1,7,1,0,0,0,5,3.0,526.0,1022.0,0.0,0.0,4.0,3.0,3.0,218000,story_1_half_fin,GasA,Y,FuseA,Y,Unf,no_fence,ALQ
5,6,2002,3,3,3,1,0,3,1,7,1,0,0,0,4,,0.0,0.0,0.0,0.0,5.0,3.0,3.0,135000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,no_basement
5,6,1952,3,4,3,1,0,2,1,6,1,0,0,0,5,3.0,40.0,1444.0,1.0,0.0,4.0,3.0,3.0,146500,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,LwQ
6,5,2006,4,3,4,2,0,2,1,6,1,192,0,0,5,3.0,20.0,1362.0,0.0,0.0,4.0,3.0,3.0,194700,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
7,5,2008,4,3,4,2,0,2,1,6,0,168,0,0,5,3.0,902.0,1218.0,1.0,0.0,,3.0,3.0,230348,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,5,1950,3,3,3,1,0,2,1,5,1,0,0,0,3,2.0,960.0,1124.0,1.0,0.0,4.0,3.0,3.0,109500,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
6,6,1979,3,3,2,2,0,3,1,6,1,136,0,0,3,3.0,776.0,1625.0,0.0,1.0,3.0,3.0,3.0,242500,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,7,1987,4,4,4,2,0,2,1,5,1,441,0,0,4,4.0,495.0,1064.0,1.0,0.0,3.0,4.0,3.0,239000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,8,2000,3,4,4,1,0,3,1,6,0,0,0,0,5,3.0,824.0,1050.0,1.0,0.0,,3.0,3.0,156000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
4,6,1957,3,3,3,1,0,3,1,5,0,0,0,0,5,3.0,288.0,907.0,0.0,0.0,,3.0,3.0,109008,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
2,4,1950,3,3,3,1,0,1,1,4,0,48,0,0,5,,0.0,0.0,0.0,0.0,,3.0,2.0,68104,story_1_half_fin,GasA,Y,SBrkr,N,Unf,no_fence,no_basement
8,7,1995,4,3,4,2,1,4,1,9,1,192,0,0,5,3.0,0.0,1242.0,0.0,0.0,3.0,3.0,3.0,290000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,5,1966,3,3,3,1,0,3,1,6,0,0,0,0,4,3.0,1059.0,1209.0,1.0,0.0,,3.0,3.0,159000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,BLQ
4,7,1950,3,3,3,1,0,2,1,5,0,0,0,0,3,3.0,120.0,348.0,0.0,0.0,,2.0,3.0,87000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
8,5,2002,4,3,4,2,0,3,1,6,1,180,0,5000,5,3.0,1358.0,1581.0,1.0,0.0,3.0,3.0,3.0,272000,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,GLQ
7,5,2006,4,3,4,2,0,3,1,6,0,136,0,0,5,3.0,996.0,1336.0,1.0,0.0,,3.0,3.0,198000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
4,6,1985,3,4,3,2,0,2,1,8,0,187,0,0,4,3.0,0.0,801.0,0.0,0.0,,3.0,3.0,119164,story_1_half_fin,GasA,Y,FuseA,Y,Unf,no_fence,Unf
5,5,1954,3,3,3,1,0,3,1,5,1,0,0,0,4,,0.0,0.0,0.0,0.0,4.0,,,93000,story_1,GasA,Y,SBrkr,N,no_garage,no_fence,no_basement
7,5,2001,4,3,3,2,1,3,1,8,1,108,0,0,5,3.0,544.0,982.0,0.0,0.0,3.0,3.0,3.0,226750,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
3,5,1970,3,3,3,2,0,3,2,7,0,0,0,0,3,3.0,440.0,978.0,1.0,0.0,,2.0,2.0,95000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,BLQ
6,7,1950,3,3,3,1,1,3,1,6,0,221,0,0,3,3.0,300.0,780.0,0.0,0.0,,3.0,3.0,139900,story_1_half_fin,GasA,Y,SBrkr,P,Unf,no_fence,Rec
3,2,1966,3,1,2,1,0,3,1,6,0,263,0,1000,5,3.0,0.0,728.0,0.0,0.0,,,,76500,story_1,GasA,Y,SBrkr,Y,no_garage,GdWo,Unf
4,7,2005,4,3,3,1,0,2,1,4,0,88,0,0,4,3.0,0.0,672.0,0.0,0.0,,3.0,3.0,86900,story_1,GasA,Y,SBrkr,N,Unf,no_fence,Unf
5,6,1968,3,4,4,1,0,3,1,6,0,81,0,1000,5,3.0,785.0,1113.0,1.0,0.0,,3.0,3.0,152500,story_1,GasA,Y,SBrkr,Y,Unf,GdWo,ALQ
4,5,1953,3,3,3,1,0,2,1,5,0,134,0,5000,3,3.0,767.0,911.0,0.0,0.0,,3.0,3.0,99000,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,Rec
4,7,1950,2,3,2,1,0,2,1,5,0,164,0,0,4,3.0,280.0,420.0,0.0,0.0,,,,82500,story_1,GasA,Y,SBrkr,Y,no_garage,no_fence,LwQ
6,5,1992,4,3,4,2,0,2,1,5,0,0,0,0,4,3.0,430.0,1575.0,1.0,0.0,,3.0,3.0,179200,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
5,6,1966,3,3,3,1,0,3,1,6,0,0,0,0,4,3.0,773.0,1059.0,1.0,0.0,,3.0,3.0,142500,story_1,GasA,Y,SBrkr,Y,Fin,GdWo,ALQ
4,3,1964,3,3,3,1,0,3,1,5,0,0,0,0,3,3.0,513.0,1005.0,1.0,0.0,,3.0,3.0,115400,story_1,GasA,Y,SBrkr,N,Unf,MnPrv,Rec
7,5,2001,4,3,4,2,1,3,1,7,1,0,0,0,5,3.0,738.0,1057.0,1.0,0.0,3.0,3.0,3.0,226000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,5,2005,4,3,4,2,1,2,1,4,0,0,0,0,5,3.0,0.0,600.0,0.0,0.0,,3.0,3.0,144152,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
8,5,2003,4,3,4,2,1,4,1,9,1,268,0,0,5,3.0,0.0,1765.0,0.0,0.0,4.0,3.0,3.0,370000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
